"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_001108905",239.945052296042,0.518999220931629,0.173353803044393,0.00120186898289657,0.00588615869965831
"NM_001127337",28.9404153181712,-0.898638680848573,0.430396819526602,0.00572349772723405,0.0212289031462377
"NM_001109604",5682.79665719873,-1.1395927941133,0.307472989080762,2.59527141371089e-05,0.00023132224522857
"NM_001135849",3922.91477210975,-0.241694215562538,0.10161560231394,0.0143546457633635,0.0439681039407372
"NM_001013894",54.3203976143339,2.15956959953251,0.380192285951898,8.88986142978068e-10,2.77206386964152e-08
"NM_001108469",100.587713538143,2.3947677219361,0.299048480184512,8.40648218965007e-17,1.18445178543916e-14
"NM_001076793",205.861939926885,-0.611475448434371,0.196832215960034,0.000643491584357913,0.00345311157817064
"NM_001277243",823.562232468273,3.08844455638752,0.38677749020271,8.06821432101118e-17,1.15155422581705e-14
"NM_001108906",941.310800415738,0.416664201849416,0.142728456454737,0.00202527441614375,0.00908480238098769
"NM_024143",15097.798710271,-0.932236127184831,0.458151870322142,0.00505912761398433,0.0191723491302372
"NM_131903",9571.71643087324,-2.66951070717963,0.517383722527519,1.32784655807878e-08,3.18625189373051e-07
"NM_013027",760.453098866775,1.37215028556378,0.197250049081379,3.6500896560019e-13,2.29225630396919e-11
"NM_001107483",499.024349374108,-0.762034476020451,0.165041972652741,9.76433122828346e-07,1.35492424493479e-05
"NM_017077",900.903812069289,-2.46928797424939,0.295043850470843,3.71301966094637e-18,6.80101434563344e-16
"NM_001109399",737.850665854085,0.626324942929062,0.185562200963707,0.000247163400127148,0.00152431300078415
"NM_212520",1080.74132560654,0.984377434937972,0.175362783302574,3.38437498695254e-09,9.34529676045439e-08
"NM_001109419",4515.51253155572,-0.656110292072061,0.219503040053653,0.000796205142738811,0.00412749741448091
"NM_001085352",10216.4047227978,-1.91236050168623,0.238094653402853,6.37498879207492e-17,9.73071205901436e-15
"NM_001109422",735.283941613496,1.62415277612775,0.220809537072593,1.70002201639819e-14,1.50671306130775e-12
"NM_017076",494.145578956982,2.82007214537254,0.448532286765143,1.84307391541797e-11,8.20055964795283e-10
"NM_001037212",116.30179531718,0.471446921632185,0.218257740048828,0.0142857356191929,0.0438180950195172
"NM_001047107",54.7916579094008,-0.998048998572798,0.612323152590382,0.00907661620415467,0.0307496954635203
"NM_001191622",346.222081258618,1.95698180519335,0.475074433180555,2.39355956941451e-06,2.97234120540853e-05
"NM_001037346",147.119316394612,1.26191459306306,0.217263826282356,7.50142645272383e-10,2.38958483233145e-08
"NM_031774",2192.97145729339,0.83497184727852,0.119230647688576,6.3341291831559e-13,3.78326520233062e-11
"NM_001170335",927.545815887549,-0.294101472642652,0.126378412307697,0.0149482439329501,0.0455198672272434
"NM_053654",68.8907616135986,0.655982954177696,0.322464503657319,0.0108651288084075,0.0354220603988128
"NM_001009705",751.504980193068,0.29028816332648,0.119200404727479,0.01132456377931,0.0365512352230887
"NM_001134844",43339.8174634416,7.73789970828548,0.975330722782327,1.00354454388003e-16,1.36159932558537e-14
"NM_001198676",31537.1500448296,3.16496396401256,0.433436317833373,2.13392822128553e-14,1.86125961523238e-12
"NM_012692",6642.01109247255,-0.567749675426216,0.169596994600479,0.000293676179631496,0.00175217221180789
"NM_019303",1219.9894174077,-0.634349001437916,0.199190671249868,0.000464065981760036,0.0026074054905638
"NM_134369",804.714686351368,-1.02704623434344,0.227209687337245,8.99537351927926e-07,1.26580224042099e-05
"NM_001004083",2076.99976353522,-0.486330772703901,0.145475498001249,0.000400127888271657,0.00228199558490167
"NM_001008303",294.882825374371,0.455551575419551,0.171421109723127,0.00465730844091677,0.0179277827550526
"NM_001346308",459.997283419359,0.432422580746889,0.16646871494264,0.00512258710667526,0.0193798829018806
"NM_001170336",1838.73249509064,-1.21388601207093,0.337842399886026,3.25960261996927e-05,0.00028207112435797
"NM_001106236",2986.35960386635,0.537769734987685,0.159411719610011,0.000317630421653116,0.00186971522976312
"NM_057122",2644.82824659891,0.473367036101159,0.127796647705713,0.000109244714541314,0.000778094240316939
"NM_001025643",987.06762857702,0.854726077730959,0.168820166559086,8.76979678209063e-08,1.70286483723694e-06
"NM_001134972",220.051892579588,-0.555201814223961,0.264592321505716,0.012750811715995,0.0399234816976596
"NM_001169146",7264.61622907378,0.708410258316075,0.14769253544266,4.337767912579e-07,6.84943525276483e-06
"NM_001107497",3015.8064880681,0.351856055711819,0.13914844441824,0.00765498294066516,0.0268351714570686
"NM_001106237",416.144434351913,0.378828119297522,0.168272615764463,0.0149018074951937,0.0454162130815804
"NM_030867",532.604692971369,1.11171497571582,0.211723642178596,2.10295620334014e-08,4.82494544357164e-07
"NM_001110491",77.3657544140666,1.4499053034556,0.324955172349852,7.3968307727463e-07,1.07102991030938e-05
"NM_001134760",17.253362900389,1.5614891862028,0.755747788266407,0.0019971703280177,0.00898440520053806
"NM_001106242",768.876165885933,0.789040743416354,0.164785770224765,4.07104144692986e-07,6.43751733838261e-06
"NM_001100831",4552.20110845934,0.698128138991133,0.105549950270151,1.15585953348626e-11,5.42858815086069e-10
"NM_053806",77.2992409179742,-0.985536183366068,0.33269522947264,0.000434946600268242,0.00245880332434131
"NM_198734",10.2773953842787,1.01721741292701,1.09303192566642,0.0157287930802588,0.0473717281315551
"NM_001177687",682.303441334579,1.27134475750101,0.188960746550418,2.01475510721336e-12,1.08010529894024e-10
"NM_001009283",210.864774343371,1.31119794130163,0.660091689973981,0.00299209161499911,0.0126085455708743
"NM_001040180",822.772688289145,0.4848820946125,0.186290330217662,0.00436211528343454,0.0169938486228095
"NM_001038588",3148.31095891012,-1.68425855138641,0.237725341605682,1.08716638634461e-13,7.65894781149185e-12
"NM_001008775",283.706249307474,0.368861600601264,0.157772093782017,0.0122390573068016,0.0387628933146252
"NM_001014159",1310.56465350191,0.379372203517209,0.163863191819473,0.0127791353370093,0.0399893785175774
"NM_001038494",956.850145482717,1.26416083528468,0.151653129840395,9.41510312375168e-18,1.64241243381001e-15
"NM_001107503",216.575771749606,-1.00899339912609,0.183368102489917,6.12970847795706e-09,1.58880887199877e-07
"NM_001109544",155.425289903048,0.568036180235259,0.197098017102558,0.00150216269901551,0.00706710961565942
"NM_001106247",747.392981418703,0.372824643688675,0.131525365852745,0.0029445526775367,0.0124457388868819
"NM_001013148",282.607294186716,-0.568085862404572,0.235862343330857,0.00576175791198856,0.021327625278799
"NM_001106249",165.76128609012,-1.19710363705674,0.395760627940266,0.000243384273370646,0.00150438310705478
"NM_001004220",4630.45187945323,-0.542829772887241,0.177428307604582,0.000900602567326441,0.00459073386591725
"NM_001014018",306.387740747024,0.679189514581593,0.273594482528459,0.00346292149076042,0.0141741181316413
"NM_019122",84.1906334754893,-1.67488506326933,0.395912759422264,1.75027027476296e-06,2.24879794163555e-05
"NM_001012459",53.0844568352116,-1.21743385501789,0.342568236218393,4.51629184168846e-05,0.00037346912972277
"NM_001009643",1967.11909297995,-1.19241966222901,0.284461604811902,3.14380643282556e-06,3.73518191316248e-05
"NM_001024286",29.1863907560348,-0.759609478381317,0.414662847351235,0.0130470948067032,0.0407351056607013
"NM_001106256",551.103473064589,0.593460108010522,0.139978563163119,8.54542720175042e-06,8.82652678075537e-05
"NM_001004221",1757.77700625024,0.395498579534291,0.113395330774953,0.00030165957500205,0.00179105279809429
"NM_001100690",450.481766737619,0.554272122391664,0.248830157854456,0.00948950566228767,0.0318441731995546
"NM_001005561",1145.55412555976,0.315803918434849,0.134041020437376,0.013301424666872,0.0413646454694179
"NM_001170426",1311.45614007389,0.559316959678221,0.160461957484773,0.000199917518996558,0.00127961184261629
"NM_001106259",1277.19703821749,0.305033151890018,0.124780344287805,0.0107340849863904,0.0350885169543221
"NM_001004259",373.743300146224,0.344553454081795,0.140710017379799,0.0096945861142956,0.0323349017894108
"NM_001106260",548.72412545225,0.437553341104805,0.137313750318934,0.000795926158445805,0.00412749741448091
"NM_001108481",707.998098616837,0.965231161372577,0.181901770686469,1.92796625668786e-08,4.47011585675097e-07
"NM_031110",6367.09074840333,0.526932238524157,0.227318637356908,0.00736463228358233,0.0259747460836232
"NM_033351",3944.50089145164,-0.382543487393126,0.17157642400341,0.0153392805799493,0.0464532084799238
"NM_001008694",180.529867970634,-0.507011471120816,0.237088756212241,0.0134134858073168,0.0416071716123094
"NM_181369",26.7868253590537,-2.11874185393244,0.535936495641633,7.38013712159359e-06,7.78384903707424e-05
"NM_001025405",627.144878530018,1.04948276921474,0.172257899696428,1.74299645551186e-10,6.21932826171278e-09
"NM_017059",638.17851670443,1.07978280671252,0.179961241762668,2.92467925600582e-10,9.85957822806869e-09
"NM_053463",9945.7733957521,0.509866038942833,0.142000022890904,0.000157217326185373,0.00104997447901257
"NM_031102",5149.83070067629,0.455408686545374,0.1745793345386,0.00469587452995528,0.0180338071860947
"NM_012543",25.8336721163986,2.4046875497587,0.932328579483166,0.000379052392438043,0.00217875825988185
"NM_001012067",573.681424735264,0.460273505636051,0.163832851584237,0.00254723302430523,0.0110212956445333
"NM_001017385",3879.29787319324,0.35420598963364,0.113059054193427,0.00127512082874561,0.00616252326645307
"NM_001108484",4171.27865861391,0.582667189681093,0.147222798984364,2.94087652451851e-05,0.000257531737087318
"NM_013039",198.477324073939,-1.20056556946441,0.327989120904514,2.65777949902833e-05,0.000236127701651749
"NM_001108485",1412.20745223835,0.914007848048012,0.184588491560536,1.38763331723734e-07,2.5459249009079e-06
"NM_017025",17744.0541861967,-1.62159321579026,0.171498880714055,1.84147950768266e-22,6.13268478467649e-20
"NM_181628",1170.99889401232,0.293926633339682,0.118019973002091,0.00965481898694238,0.0322610096280014
"NM_001135016",588.747420634431,0.803679221119921,0.290161076430569,0.00112768342302674,0.00555501605516087
"NM_001106263",769.931897038755,1.38133065214731,0.168674327839281,2.86107375904946e-17,4.62400008999317e-15
"NM_001107516",359.460699637105,0.524005495753756,0.180494576213663,0.0015954724852054,0.00740779155572764
"NM_001107519",210.183159082894,0.733022526342793,0.171051398258371,4.8464732181426e-06,5.42943329942785e-05
"NM_001106341",692.751108585207,-0.666847723742409,0.252092452018716,0.00224757794824467,0.00993599422816127
"NM_001106267",533.538488398602,0.374027635931866,0.153703796756692,0.00940167345769668,0.03160733903337
"NM_173120",1401.07780264915,1.07295630297371,0.132167642349498,7.34295426189362e-17,1.09052793700285e-14
"NM_080778",614.164195267909,-0.771127635081151,0.209889851808414,5.57234333478011e-05,0.000446030977780287
"NM_001039006",834.342647156981,-0.510794660605618,0.189562296806233,0.00308660272221671,0.0129029151453639
"NM_001037194",168.999222394693,0.437106870327432,0.18146516940763,0.00844764063750348,0.0290486766602513
"NM_001108487",879.802970485012,0.800332951841125,0.216083528087936,4.76394080704751e-05,0.000391590945919612
"NM_001106275",4520.90735150126,-1.05041244888716,0.281450039696941,2.44659868702884e-05,0.000220033711705785
"NM_031012",4911.81599450558,-0.937188518746557,0.236540474478166,1.20690089416719e-05,0.000118958213694148
"NM_001134962",91.1428314127034,0.901955750941741,0.372542534916166,0.00231379043157116,0.0101754929343606
"NM_001107529",408.515711723253,-0.815270109082613,0.516938033378384,0.0150993231528078,0.0458909185424109
"NM_022286",403.143417038819,0.446639507747963,0.170488493343267,0.00460779808314896,0.0177745528023191
"NM_001037647",1386.4316673139,0.33235101065417,0.138453421996357,0.011379011308724,0.0366404357906877
"NM_001108488",122.423768721379,-0.628497858014647,0.262369646023806,0.00500326507168406,0.0190065271820974
"NM_019331",10323.2678234296,-0.672458619674328,0.20274222830264,0.000288718608010578,0.00172634249294682
"NM_001107525",183.38447355232,0.616062511963935,0.244590408622017,0.00374438322163721,0.0150845936971382
"NM_017152",417.367989364211,1.17448067013101,0.183708002614779,2.13197091986666e-11,9.22455134225772e-10
"NM_001127451",241.007310913935,0.507554635540251,0.173300001362282,0.00153797191885381,0.00720780869432981
"NM_001192011",1146.68517844722,-1.09029886225899,0.232662416807262,3.68026495030292e-07,5.91773073345539e-06
"NM_001008345",1148.64518119122,0.377090042536663,0.130018518555397,0.00237446522258135,0.0103965628669996
"NM_017181",10029.9520112158,-0.481387447039081,0.222097936737221,0.0136384884935189,0.0421860367418442
"NM_017097",15300.7819752571,-0.686863689552465,0.309213372842984,0.00658524423874148,0.0237908725127445
"NM_001007691",546.421612321497,-1.00701270002391,0.235555016477811,2.86444144486596e-06,3.44511149891613e-05
"NM_001015012",492.23119891686,0.889092190453255,0.509350830370772,0.00985882124310102,0.0327237829845002
"NM_031719",578.756932744365,0.503726425733549,0.133117889642116,7.33710159455952e-05,0.000561914609924803
