"","SRR1177997","SRR1177999","SRR1178002","SRR1178030","SRR1178040","SRR1178056"
"NM_001108470",32.0807238966698,32.8133143857587,30.7017710931356,18.9157694650266,37.0099675447436,27.2112433714615
"NM_001024775",990.49235030968,967.385120409776,1097.25460167641,890.442332964769,1083.10802977882,1292.53406014442
"NM_012695",640.277781104368,831.270631105888,1003.81442878426,279.533037649837,71.7540187091969,72.2798652054445
"NM_207591",760.58049571688,770.505234095223,787.567171519564,662.05193127593,1268.15786750254,1437.94414191067
"NM_001271132",2046.48284524173,2243.45845763373,2007.62885756852,2212.44444335385,2205.49194348268,1958.35917138987
"NM_022952",689.735563778401,743.768459410531,656.750929470552,711.092815074147,645.786168382772,656.471246336508
"NM_001100830",775.284160836187,800.887932600556,804.92034648525,875.029483771044,827.814784266103,853.752760779603
"NM_001106229",73.518325596535,83.8562478747168,84.0961556029365,65.8549011004629,83.8389060707458,45.9189731893412
"NM_001012064",1938.21040209047,1760.98120536905,1228.07084372542,1169.97537061461,964.525072543625,823.990463342067
"NM_001172809",223.228370447661,249.138127743724,194.889503460774,260.61726818481,196.37941962517,228.744514591348
"NM_001135742",466.50719333074,444.802706118063,557.97131812742,469.391316354363,465.268163419634,489.802380686306
"NM_031508",30.7440270676419,21.8755429238392,25.3623326421555,39.2327070385736,25.6803856432915,28.9119460821778
"NM_053628",649.634658907564,805.749164361409,731.503067784273,668.357187764272,718.295492552065,698.138462749058
"NM_021694",920.984115200229,1088.9159144311,1106.59861896563,959.099570282273,947.908352421495,981.305464083329
"NM_001107493",299.420089702252,283.166750069696,319.031447446061,256.413763859249,338.37684612337,418.37286683622
"NM_173294",17192.594614957,15690.8408160937,17572.0919421755,21073.5683521481,10459.4700114206,12511.2194913848
"NM_001012065",256.645791173358,192.018654553699,237.605011068614,212.977552495114,228.857554409333,247.452244409228
"NM_017093",1395.51148950514,1288.22641662608,1305.49270126463,1268.05713821104,1104.25658266153,1089.30008621382
"NM_012693",16087.1463373509,23657.1843641918,22354.8939346409,16811.2149660288,15878.0313821551,17015.530620717
"NM_001100845",4.01009048708373,10.9377714619196,9.34401728921517,13.3110970309446,3.02122184038724,1.70070271071634
"NM_031675",4436.49677554363,4221.97978430096,4300.91767226447,4246.94053692559,4302.97520617152,3987.29750527446
"NM_001082549",29.407330238614,24.3061588042657,13.3485961274502,9.10759270538316,17.3720255822266,13.6056216857307
"NM_130824",38.7642080418093,44.9663937878916,45.3852268333308,38.5321229843134,38.5205784649373,22.1091352393124
"NM_001191623",24.0605429225024,42.535777907465,33.3714903186256,28.0233621704097,30.2122184038724,45.068621833983
"NM_001100991",62.8247509643117,54.6888573095979,82.7612959901915,58.1484765036002,52.1160767466798,60.3749462304301
"NM_001127579",225.901764105717,319.625988276094,264.302203323515,244.503834936825,256.048550972818,277.214541846764
"NM_001098240",454.476921869489,480.046636384248,448.512829882328,407.739919579462,431.279417715278,437.0805966541
"NM_144749",6.68348414513954,6.07653970106643,4.00457883823507,9.80817675964341,4.53183276058085,7.65316219822354
"NM_172317",6.68348414513954,6.07653970106643,4.00457883823507,4.20350432556146,3.02122184038724,5.10210813214902
"NM_001127599",228.575157763772,202.956426015619,197.559222686264,161.834916534116,153.327008399652,146.260433121605
"NM_001009641",691.072260607429,783.87362143757,730.168208171528,913.561606755357,721.316714392453,701.539868170491
"NM_001106246",163.077013141405,188.372730733059,193.554643848029,154.829075991514,203.932474226138,173.471676493067
"NM_012831",612.207147694782,622.237665389203,652.746350632317,657.147842896108,909.387773956558,894.569625836795
"NM_001106248",411.702623340596,343.93214708036,347.063499313706,385.321229843134,448.651443297505,403.066542439773
"NM_001100821",12.0302714612512,10.9377714619196,16.0183153529403,16.8140173022458,10.5742764413553,13.6056216857307
"NM_001107507",340.857691402117,294.104521531615,332.380043573511,343.286186587519,454.693886978279,456.638677827338
"NM_023098",1944.89388623561,2437.90772806785,2397.40786449006,2083.53697736996,3123.18807750031,2563.80933640488
"NM_022797",12.0302714612512,17.014311162986,9.34401728921517,11.2093448681639,12.8401928216458,5.10210813214902
"NM_001039665",21.3871492644465,37.6745461466119,20.0228941911754,45.5379635269158,6.79774914087128,11.9049189750144
"NM_138529",1156.24275710914,1663.75657015199,1062.54825174504,1977.74878517667,1184.3189614318,754.261652202697
