"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NM_012999",806.297309969295,-1.20598308014934,0.30059454779559,5.59153868151231e-06,9.6518951434137e-05
"NM_153300",104.162394083441,-0.513947857095752,0.23478910776694,0.00970732087951261,0.0414631744643315
"NM_001107523",930.980610767866,0.363479705007891,0.157343311572615,0.0119533977138788,0.0485629769429621
"NM_001107527",206.209175511749,-0.410855774321834,0.176721141673981,0.0098495637599414,0.0418507409478121
"NM_001115039",342.961909832758,0.359398904900724,0.153467348502578,0.0111286264424667,0.0457755767569219
"NM_001191949",20.1753608290633,3.45114383709353,0.615292340544705,1.73598430640148e-09,7.60879760519453e-08
"NM_198767",708.654723495557,-0.319927427388484,0.13219931562374,0.00990272338778998,0.0420259008217057
"NM_001011932",1048.57199652492,0.38815894805708,0.12634976392918,0.00118104643627254,0.00802213927777432
"NM_001007630",1099.27702482229,-0.499552688579634,0.146623248145032,0.000261300143375422,0.00242115211796016
"NM_053524",435.687793405455,-2.72865918558745,0.316357547107376,3.61257981094379e-19,7.1999397250942e-17
"NM_080786",3122.55007116826,-0.881291299498005,0.134323575113238,9.67547003774016e-12,6.6364928577045e-10
"NM_001107539",1102.51131128623,-0.421232126043339,0.17575884544321,0.00786364334467859,0.0352263208862765
"NM_001108496",682.792706665649,-0.419068494903107,0.133418125101878,0.000847621992432299,0.00622198131067573
"NM_001106290",1343.63364299601,0.772048589319386,0.152364978255997,8.37010259502711e-08,2.47656565017567e-06
"NM_001106288",576.247096624178,-0.521628213737916,0.138873046320153,6.54562852812541e-05,0.000757299826315319
"NM_001013434",280.31815813352,-0.606408707688172,0.227049529572438,0.00203677032665297,0.0122799115070978
"NM_144748",438.413978119172,0.707854359296856,0.304164204316453,0.00378837872797038,0.0201900791291161
"NM_001109154",25.8995524097086,-0.912116256746476,0.485898580797057,0.00620472563997773,0.0294829136010278
"NM_022849",379.028334857106,-0.575903215773104,0.233512785289553,0.00391975776930618,0.020691854731225
"NM_001004415",26.1199459893694,3.48188438729482,0.52816626860076,4.4798789900891e-12,3.35609657959653e-10
"NM_001009706",1000.60434306918,0.7700687649957,0.216230090865271,7.13401010151395e-05,0.000815547063877618
"NM_001012068",149.688463654918,0.709159932717507,0.262737668834144,0.00141091736671503,0.009205386130087
"NM_001106319",673.216742528833,0.580066471953493,0.155319986980656,6.93542028587729e-05,0.000797158264197191
"NM_001106321",2279.3436260589,-1.04683594326937,0.29935344561337,5.04497021077706e-05,0.000605568412914069
"NM_001082977",100.872717650417,-0.662979898075519,0.222121458715314,0.00068679373965985,0.00527991431734134
"NM_134379",1380.28357393205,-1.75118680765044,0.347781300053346,3.11293829703837e-08,1.00249900096391e-06
"NM_138908",77.1610402284726,1.77058883475316,0.320185095715943,2.22286287138294e-09,9.42975924113173e-08
"NM_019141",172.128610987991,-0.629277190996809,0.18544770195332,0.000188572823291739,0.00183923798008369
"NM_198738",172.211080045512,1.91005766097638,0.664900149552308,0.000194837071898654,0.00188467398394275
"NM_017272",2181.38407836043,2.95616064875818,0.538182271682383,1.98837308614038e-09,8.50331372829992e-08
"NM_001004446",740.036771035552,-0.605067003990747,0.270250275159673,0.00625850674633696,0.0296052873988165
"NM_053646",110.887753876501,1.67090987847037,0.33058531886945,3.14901109839828e-08,1.01103356329426e-06
"NM_181386",599.168328424677,1.01154055303185,0.253156014381393,7.99727873550577e-06,0.00013117275665085
"NM_001106373",7492.87186102468,0.812430304053941,0.315196441316526,0.00159308342280773,0.0101433033123075
"NM_001169112",68.1014577056247,0.613745404174978,0.30468684637488,0.0103733823161871,0.0434817608753509
